X,Y,FID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,POPULATION,COUNTY,COUNTRY,LATITUDE,LONGITUDE,NAICS_DESC,SOURCE,WEBSITE,TTL_STAFF,BEDS,TRAUMA,HELIPAD,IP Address,No of Access Points connected,Patients,Suggestive Factor,Recommended
-8510169.0108,5128686.2203,6737,GUTHRIE TOWANDA MEMORIAL HOSPITAL,91 HOSPITAL DRIVE,TOWANDA,PA,18848,GENERAL ACUTE CARE,77,BRADFORD,USA,41.7840523420001,-76.448148928,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,https://www.guthrie.org/location/guthrie-towanda-memorial-hospital,68,77,0,1,32.99.155.163,67,47,1.6851516523313717,Yes
-8494131.2495,4872817.2059,6738,LANCASTER GENERAL HOSPITAL,"555 NORTH DUKE STREET, PO BOX 3555",LANCASTER,PA,17604,GENERAL ACUTE CARE,640,LANCASTER,USA,40.047293376,-76.304079267,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.lancastergeneralhealth.org/lgh/locations/inpatient/lancaster-general-hospital.aspx,53,640,1,0,126.208.83.197,151,131,1.4882873958394034,Yes
-8378885.2489,4855296.201,6739,MERCY CATHOLIC MEDICAL CENTER,1500 LANSDOWNE AVENUE,DARBY,PA,19023,GENERAL ACUTE CARE,213,DELAWARE,USA,39.9266997760001,-75.26880683,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.mercyhealth.org,105,213,0,0,176.207.153.144,94,74,2.0420927684441197,Yes
-8396889.4144,4853213.0933,6740,RIDDLE HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,GENERAL ACUTE CARE,204,DELAWARE,USA,39.912348002,-75.4305409999999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.riddlehospital.org,82,204,1,0,81.47.87.113,68,48,4.130208333333333,Yes
-8340484.4964,4895450.5593,6741,ST MARY MEDICAL CENTER,1201 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,GENERAL ACUTE CARE,374,BUCKS,USA,40.2027590000001,-74.923847001,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.stmaryhealthcare.org,112,374,1,0,66.155.134.164,74,54,7.682441700960219,Yes
-8365760.1789,4866644.8929,6742,TEMPLE UNIVERSITY HOSPITAL,"3401 N BROAD STREET, HOSP ADMIN SUITE D",PHILADELPHIA,PA,19140,GENERAL ACUTE CARE,728,PHILADELPHIA,USA,40.004834859,-75.1509023199999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://tuh.templehealth.org/content/default.htm,93,728,0,1,114.180.224.138,196,176,1.5928460743801653,Yes
-8859519.3032,4869293.8622,6743,HIGHLANDS HOSPITAL,401 EAST MURPHY AVENUE,CONNELLSVILLE,PA,15425,GENERAL ACUTE CARE,71,FAYETTE,USA,40.0230600020001,-79.586416,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.highlandshospital.org,61,71,0,0,246.161.135.120,182,162,0.08251409846060052,No
-8384743.1008,4868695.6211,6744,BRYN MAWR HOSPITAL,130 SOUTH BRYN MAWR AVENUE,BRYN MAWR,PA,19010,GENERAL ACUTE CARE,319,MONTGOMERY,USA,40.0189444760001,-75.3214288089999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.brynmawrhospital.org,72,319,0,0,40.174.255.199,80,60,3.19,Yes
-8407800.0602,4867447.7354,6745,BRYN MAWR REHABILITATION HOSPITAL,"414 PAOLI PIKE, PO BOX 3007",MALVERN,PA,19355,REHABILITATION,148,CHESTER,USA,40.0103590000001,-75.5285529989999,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.brynmawrrehab.org,48,148,0,0,100.229.127.195,90,70,0.7248979591836735,No
-8776152.5817,4901264.8194,6746,CHAN SOON SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,WINDBER,PA,15963,GENERAL ACUTE CARE,54,SOMERSET,USA,40.242639001,-78.8375199989999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.windbercare.org/,82,54,0,0,237.214.151.30,169,149,0.09972523760190981,No
-8941399.798,4969964.5176,6747,CURAHEALTH HERITAGE VALLEY,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,LONG TERM CARE,35,BEAVER,USA,40.712071,-80.321961,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.kindredhospitalhv.com/,71,35,1,0,156.141.13.105,167,147,0.5574991901522514,No
-8928802.7731,4929877.1841,6748,CURAHEALTH PITTSBURGH,7777 STEUBENVILLE PIKE,OAKDALE,PA,15071,LONG TERM CARE,63,ALLEGHENY,USA,40.4385490000001,-80.2087999999999,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.kindredhospitalpittsburgh.com/,128,63,0,0,163.58.11.130,44,24,7.0,Yes
-8347081.5061,4876370.216,6749,JEFFERSON HEALTH-NORTHEAST,10800 KNIGHTS ROAD,PHILADELPHIA,PA,19114,GENERAL ACUTE CARE,258,PHILADELPHIA,USA,40.071722073,-74.9831089469999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.ariahealth.org/campus-information--1,57,258,0,0,170.166.149.185,67,47,3.328655500226347,Yes
-8862475.3496,5151435.279,6750,LECOM HEALTH CORRY MEMORIAL HOSPITAL,965 SHAMROCK LANE,CORRY,PA,16407,GENERAL ACUTE CARE,20,ERIE,USA,41.9362533240001,-79.612970617,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.corryhospital.com/,149,20,0,1,234.85.131.200,116,96,0.6616753472222222,No
-8368390.9568,5011279.5762,6751,LEHIGH VALLEY HOSPITAL POCONO,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301,GENERAL ACUTE CARE,235,MONROE,USA,40.992799001,-75.1745349999999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.pmchealthsystem.org,109,235,1,1,210.21.20.146,97,77,3.1601450497554393,Yes
-8407168.656,4948600.4695,6752,LEHIGH VALLEY HOSPITAL TRANSPLANT CENTER,"CEDAR CREST BLVD & I-78, PO BOX 689",ALLENTOWN,PA,18105,GENERAL ACUTE CARE,797,LEHIGH,USA,40.566440002,-75.5228809989999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.lvhn.org/facilities_directions/hospital_locations/lehigh_valley_hospital_cedar_crest,51,797,1,0,134.117.5.172,42,22,42.49070247933884,Yes
-8481239.4258,4965812.7816,6753,LEHIGH VALLEY HOSPITAL SCHUYLKILL,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,GENERAL ACUTE CARE,180,SCHUYLKILL,USA,40.683794989,-76.188270045,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.schuylkillhealth.com/index.php?id=192&fid=2,99,180,1,1,252.36.22.51,68,48,4.8671875,Yes
-8415854.4709,4861340.422,6754,LIFECARE HOSPITALS OF CHESTER COUNTY,400 EAST MARSHAL STREET,WEST CHESTER,PA,19380,LONG TERM CARE,39,CHESTER,USA,39.968325001,-75.6009070009999,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.lifecare-hospitals.com,104,39,1,0,69.114.101.96,129,109,0.6706927026344585,No
-8876192.645,4956239.021,6755,LIFECARE HOSPITALS OF PITTSBURGH - ALLE-KISKI,1301 CARLISLE STREET,NATRONA HEIGHTS,PA,15065,LONG TERM CARE,35,ALLEGHENY,USA,40.618545736,-79.7361951779999,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.lifecare-hospitals.com/hospital/pittsburgh,124,35,1,0,153.12.92.21,129,109,0.6826445585388435,No
-8912283.6733,4938166.251,6756,LIFECARE HOSPITALS OF PITTSBURGH - SUBURBAN,100 SOUTH JACKSON AVENUE,PITTSBURGH,PA,15202,GENERAL ACUTE CARE,32,ALLEGHENY,USA,40.4951982590001,-80.060406401,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.lifecare-hospitals.com/hospital/pittsburgh,72,32,0,1,226.167.231.29,124,104,0.606508875739645,No
-8404742.5592,4872365.7839,6757,PAOLI HOSPITAL,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,GENERAL ACUTE CARE,231,CHESTER,USA,40.0441890000001,-75.501087,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.mainlinehealth.org/paoli,88,231,1,1,168.28.251.15,28,8,159.8125,Yes
-8684270.5874,4938019.9765,6758,PENN HIGHLANDS HUNTINGDON,1225 WARM SPRINGS AVENUE,HUNTINGDON,PA,16652,GENERAL ACUTE CARE,100,HUNTINGDON,USA,40.4941990020001,-78.0121300009999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.jcblair.org,144,100,0,1,224.1.115.203,38,18,22.72222222222222,Yes
-8392750.7784,4954891.5465,6759,ST LUKES HOSPITAL OF BETHLEHEM,801 OSTRUM STREET,BETHLEHEM,PA,18015,GENERAL ACUTE CARE,480,LEHIGH,USA,40.609357002,-75.393363,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.slhn-lehighvalley.org,135,480,1,1,129.70.191.141,27,7,662.2244897959183,Yes
-8596560.9819,4892619.0517,6760,UPMC CARLISLE,361 ALEXANDER SPRING ROAD,CARLISLE,PA,17105,GENERAL ACUTE CARE,165,CUMBERLAND,USA,40.1833291940001,-77.2242212089999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.carlislermc.com/locations,132,165,1,0,231.212.22.76,144,124,1.2082466181061393,Yes
-8680706.08,5126906.9394,6761,UPMC COLE,1001 EAST SECOND STREET,COUDERSPORT,PA,16915,GENERAL ACUTE CARE,59,POTTER,USA,41.772132915,-77.9801094859999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.charlescolehospital.com,61,59,0,1,43.111.173.23,197,177,0.5574387947269304,No
-8773876.0983,5111938.4354,6762,UPMC KANE,4372 ROUTE 6,KANE,PA,16735,GENERAL ACUTE CARE,31,MCKEAN,USA,41.6717710020001,-78.8170700009999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.kanehosp.com,100,31,0,0,114.39.105.82,14,-6,43.055555555555564,Yes
-8901223.6444,4929645.1462,6763,UPMC MAGEE-WOMENS HOSPITAL,300 HALKET STREET,PITTSBURGH,PA,15213,GENERAL ACUTE CARE,318,ALLEGHENY,USA,40.4369625160001,-79.961052471,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.upmc.com/locations/hospitals/magee/pages/default.aspx,43,318,1,1,61.189.52.10,49,29,9.12960760998811,Yes
-8802902.7668,4866966.5285,6764,UPMC SOMERSET,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,GENERAL ACUTE CARE,150,SOMERSET,USA,40.0070480000001,-79.077821,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.somersethospital.com,81,150,1,0,152.186.184.183,182,162,0.7314814814814815,No
-8546591.977,5043330.3264,6765,UPMC SUSQUEHANNA MUNCY,215 EAST WATER STREET,MUNCY,PA,17756,GENERAL ACUTE CARE,18,LYCOMING,USA,41.2097580020001,-76.775342001,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.susquehannahealth.org,58,18,1,1,58.132.248.157,103,83,1.075772971403687,Yes
-8605044.6169,5122874.7464,6766,UPMC SUSQUEHANNA SOLDIERS & SAILORS,32-36 CENTRAL AVENUE,WELLSBORO,PA,16901,GENERAL ACUTE CARE,83,TIOGA,USA,41.7451130000001,-77.300430999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.susquehannahealth.org,144,83,0,1,7.212.191.128,182,162,0.7277091906721537,No
-8480563.3774,4893188.0345,6767,WELLSPAN EPHRATA COMMUNITY HOSPITAL,"169 MARTIN AVENUE, PO BOX 1002",EPHRATA,PA,17522,GENERAL ACUTE CARE,130,LANCASTER,USA,40.187234001,-76.182196999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.ephratahospital.org,136,130,1,1,75.124.4.135,166,146,1.414711953462188,Yes
-8597693.0777,4840454.0929,6768,WELLSPAN GETTYSBURG HOSPITAL,"147 GETTYS STREET, PO BOX 3786",GETTYSBURG,PA,17325,GENERAL ACUTE CARE,76,ADAMS,USA,39.824378,-77.234390999,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.wellspan.org,70,76,0,0,3.230.204.136,198,178,0.08395404620628709,No
-8506616.2573,4914959.6452,6769,"WELLSPAN GOOD SAMARITAN HOSPITAL, THE","FOURTH & WALNUT STREETS, PO BOX 1281",LEBANON,PA,17042,GENERAL ACUTE CARE,172,LEBANON,USA,40.336479001,-76.416234001,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,http://www.gshleb.org/main/home.aspx,73,172,1,0,222.189.219.80,104,84,1.3897392290249433,Yes
-9842024.3038,4303809.6311,6770,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,631 R.B. WILSON DRIVE,HUNTINGDON,TN,38344,GENERAL ACUTE CARE,70,CARROLL,USA,36.0231673430001,-88.4124085879999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.baptistonline.org/huntingdon/,56,70,0,1,79.213.74.210,177,157,0.5795164104020447,No
-9808131.7377,4308221.7841,6771,CAMDEN GENERAL HOSPITAL,175 HOSPITAL STREET,CAMDEN,TN,38320,GENERAL ACUTE CARE,25,BENTON,USA,36.0552168230001,-88.1079464859999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.wth.org/locations/page/camden-general-hospital,95,25,1,0,172.234.173.155,91,71,0.7355683396151557,No
-9491817.4854,4168252.068,6772,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CHATTANOOGA,2412 MCCALLIE AVENUE,CHATTANOOGA,TN,37404,REHABILITATION,69,HAMILTON,USA,35.032157419,-85.2664472119999,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://apps.health.tn.gov/facilitylistings,http://www.healthsouthchattanooga.com/,48,69,0,0,245.26.224.127,17,-3,184.0,Yes
-9664672.5868,4289497.4437,6773,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FRANKLIN,1000 PHYSICIANS WAY,FRANKLIN,TN,37067,REHABILITATION,40,WILLIAMSON,USA,35.919115166,-86.819231007,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://apps.health.tn.gov/facilitylistings,http://healthsouthfranklin.com/,60,40,0,1,185.74.76.205,37,17,4.6522491349480966,Yes
-9189577.4082,4377060.7423,6774,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF KINGSPORT,113 CASSEL DRIVE,KINGSPORT,TN,37660,REHABILITATION,50,SULLIVAN,USA,36.5535642040001,-82.551378404,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://apps.health.tn.gov/facilitylistings,http://www.healthsouthkingsport.com,105,50,0,1,253.199.22.59,45,25,4.7,Yes
-9480037.3115,4166947.1931,6775,ERLANGER EAST HOSPITAL,1755 GUNBARREL ROAD,CHATTANOOGA,TN,37421,GENERAL ACUTE CARE,28,HAMILTON,USA,35.02255862,-85.160624109,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.erlanger.org/east-hospital,148,28,0,1,166.129.223.53,192,172,0.5700378583017848,No
-9495778.2165,4180687.6755,6776,ERLANGER NORTH HOSPITAL,632 MORRISON SPRINGS ROAD,CHATTANOOGA,TN,37415,GENERAL ACUTE CARE,67,HAMILTON,USA,35.123578498,-85.3020270649999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.erlanger.org/north-hospital/north-hospital,137,67,0,1,202.137.182.159,164,144,0.7213300540123457,No
-9380913.615,4276591.9204,6777,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDOUN MEDICAL CENTER DR,LENOIR CITY,TN,37772,GENERAL ACUTE CARE,50,LOUDON,USA,35.8251721670001,-84.2701807939999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.ftloudoun.com/,107,50,1,0,156.35.249.58,17,-3,297.72222222222223,Yes
-9821757.31,4194899.3763,6778,HARDIN MEDICAL CENTER,935 WAYNE RD.,SAVANNAH,TN,38372,GENERAL ACUTE CARE,58,HARDIN,USA,35.2279311230001,-88.2303470849999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.hardinmedicalcenter.org,88,58,1,1,159.21.214.83,91,71,1.5062487601666334,Yes
-9840494.2784,4253294.5204,6779,HENDERSON COUNTY COMMUNITY HOSPITAL,200 WEST CHURCH STREET,LEXINGTON,TN,38351,GENERAL ACUTE CARE,45,HENDERSON,USA,35.655301927,-88.398664136,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.hendersoncchospital.com,119,45,0,1,79.3.75.56,93,73,1.0024394820791893,Yes
-9299098.1511,4280814.6951,6780,LECONTE MEDICAL CENTER,742 MIDDLE CREEK ROAD,SEVIERVILLE,TN,37862,GENERAL ACUTE CARE,79,SEVIER,USA,35.855923213,-83.5352199769999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.lecontemedicalcenter.com,84,79,1,0,168.114.186.143,96,76,1.0744459833795015,Yes
-9488659.6934,4180838.3383,6781,MEMORIAL HOSPITAL HIXSON,2051 HAMILL ROAD,HIXSON,TN,37343,GENERAL ACUTE CARE,83,HAMILTON,USA,35.124685476,-85.238080284,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.memorial.org/,134,83,1,0,172.249.56.109,135,115,0.9204914933837429,No
-9491932.7084,4168628.9361,6782,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVENUE,CHATTANOOGA,TN,37404,GENERAL ACUTE CARE,275,HAMILTON,USA,35.0349294910001,-85.267482278,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.parkridgemedicalcenter.com,54,275,1,0,215.250.99.233,21,1,7425.5,Yes
-9169584.7946,4349410.5884,6783,QUILLEN REHABILITATION HOSPITAL,2511 WESLEY STREET,JOHNSON CITY,TN,37601,REHABILITATION,36,WASHINGTON,USA,36.35377858,-82.3717817,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://apps.health.tn.gov/facilitylistings,http://www.quillenrehabilitationhospital.com/,93,36,0,1,208.244.220.227,193,173,0.5559323732834375,No
-10003712.1466,4177234.837,6784,SAINT FRANCIS HOSPITAL MEMPHIS,5959 PARK AVE,MEMPHIS,TN,38119,GENERAL ACUTE CARE,479,SHELBY,USA,35.0982050320001,-89.8648751919999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.saintfrancishosp.com/en-us/pages/default.aspx,149,479,1,1,37.105.202.235,164,144,2.72094425154321,Yes
-9996555.1458,4192046.2374,6785,SAINT FRANCIS HOSPITAL BARTLETT,2986 KATE BOND RD,BARTLETT,TN,38133,GENERAL ACUTE CARE,196,SHELBY,USA,35.2069920540001,-89.8005827599999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.saintfrancisbartlett.com/en-us/pages/default.aspx,45,196,1,1,20.55.148.245,68,48,2.9140625,Yes
-9554501.0723,4295326.2637,6786,SAINT THOMAS DEKALB HOSPITAL,520 WEST MAIN STREET,SMITHVILLE,TN,37166,GENERAL ACUTE CARE,71,DEKALB,USA,35.9615082890001,-85.829543454,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.sthealth.com/locations/saint-thomas-dekalb-hospital,141,71,0,0,241.235.83.254,71,51,1.9244521337946943,Yes
-9662894.2173,4321981.9426,6787,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,37203,GENERAL ACUTE CARE,23,DAVIDSON,USA,36.1550855610001,-86.803255642,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.hospitalforspecialtysurgery.com/,79,23,0,1,141.73.192.250,116,96,0.5985785590277778,No
-9581473.7167,4277626.9966,6788,SAINT THOMAS STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,GENERAL ACUTE CARE,60,CANNON,USA,35.832710891,-86.071842841,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.sthealth.com/locations/saint-thomas-stones-river-hospital,138,60,0,0,123.155.239.127,106,86,0.5597620335316388,No
-9515282.5136,4293628.297,6789,SAINT THOMAS HIGHLANDS HOSPITAL,401 SEWELL ROAD,SPARTA,TN,38583,GENERAL ACUTE CARE,60,WHITE,USA,35.9491612910001,-85.477237147,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.sthealth.com/locations/saint-thomas-highlands-hospital,66,60,1,1,109.230.81.101,177,157,1.0803278023449228,Yes
-9667487.3504,4318441.5226,6790,SAINT THOMAS WEST HOSPITAL,4220 HARDING ROAD,NASHVILLE,TN,37205,GENERAL ACUTE CARE,541,DAVIDSON,USA,36.129401966,-86.844516459,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.sthealth.com/locations/saint-thomas-west-hospital,102,541,0,1,179.104.60.39,91,71,5.973318785955168,Yes
-10003615.2003,4177238.722,6791,SELECT SPECIALTY HOSPITAL - MEMPHIS,"5959 PARK AVENUE, 12TH FLOOR",MEMPHIS,TN,38119,LONG TERM CARE,39,SHELBY,USA,35.0982335850001,-89.8640043089999,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://memphis.selectspecialtyhospitals.com/,114,39,0,1,152.46.194.102,19,-1,2223.5,Yes
-9714904.6733,4380998.7623,6792,TENNOVA HEALTHCARE - CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37043,GENERAL ACUTE CARE,270,MONTGOMERY,USA,36.5819764020001,-87.270473518,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.tennovamiddle.com/locations/tennova-healthcare-clarksville,149,270,1,1,234.191.108.159,64,44,11.389979338842975,Yes
-9448933.4817,4190319.7615,6793,TENNOVA HEALTHCARE - CLEVELAND,2800 WESTSIDE DRIVE,CLEVELAND,TN,37312,GENERAL ACUTE CARE,208,BRADLEY,USA,35.194318895,-84.881213652,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.tennovaeast.com/locations/tennova-healthcare-cleveland,118,208,1,0,235.79.88.34,114,94,1.8888637392485288,Yes
-9447674.6766,4187987.8169,6794,TENNOVA HEALTHCARE - CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,GENERAL ACUTE CARE,140,BRADLEY,USA,35.177198167,-84.8699056139999,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.tennovaeast.com/locations/tennova-healthcare-cleveland,58,140,0,0,104.155.228.142,118,98,0.4227405247813411,No
-9259799.9993,4295697.0033,6795,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,435 SECOND STREET,NEWPORT,TN,37821,GENERAL ACUTE CARE,74,COCKE,USA,35.964203916,-83.182198673,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://www.tennovaeast.com/locations/newport-medical-center,63,74,1,1,148.82.70.17,114,94,1.2638071525577184,Yes
-9692097.6707,4338819.904,6796,TRISTAR ASHLAND CITY MEDICAL CENTER,313 NORTH MAIN STREET,ASHLAND CITY,TN,37015,CRITICAL ACCESS,12,CHEATHAM,USA,36.2771195890001,-87.065594728,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://tristarashlandcity.com/,125,12,0,1,55.206.185.205,45,25,1.7,Yes
-9726621.4553,4310712.8813,6797,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,GENERAL ACUTE CARE,157,DICKSON,USA,36.0733061660001,-87.375727161,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://tristarhorizon.com/,64,157,0,1,173.1.86.167,26,6,140.05555555555554,Yes
-9649407.7475,4335677.7487,6798,TRISTAR SKYLINE MADISON CAMPUS,500 HOSPITAL DRIVE,MADISON,TN,37115,PSYCHIATRIC,172,DAVIDSON,USA,36.2543610980001,-86.682104623,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://apps.health.tn.gov/facilitylistings,http://tristarskylinemadison.com/,76,172,1,0,24.228.66.56,105,85,1.404636678200692,Yes
